Date,CallExpiry,CallStrikePrice,CallClose,PutExpiry,PutStrikePrice,PutClose
01-Jan-2019,30-Dec-2021,12000,1376.6,30-Dec-2021,12000,658.9
01-Jan-2019,30-Dec-2021,12100,1252.05,30-Dec-2021,12100,553
01-Jan-2019,30-Dec-2021,12200,1142.15,30-Dec-2021,12200,474.6
01-Jan-2019,30-Dec-2021,12300,1172.1,30-Dec-2021,12300,1411
01-Jan-2019,30-Dec-2021,12400,1147,30-Dec-2021,12400,514.4
01-Jan-2019,30-Dec-2021,12500,1126,30-Dec-2021,12500,465.35
01-Jan-2019,30-Dec-2021,12600,1188.2,30-Dec-2021,12600,654.15
01-Jan-2019,30-Dec-2021,12700,1256.7,30-Dec-2021,12700,706.65
01-Jan-2019,30-Dec-2021,12800,1209.6,30-Dec-2021,12800,660.1
01-Jan-2019,30-Dec-2021,12900,1203.85,30-Dec-2021,12900,652.55
01-Jan-2019,30-Dec-2021,13000,1167.9,30-Dec-2021,13000,633.25
01-Jan-2019,30-Dec-2021,13100,1141.85,30-Dec-2021,13100,547.15
01-Jan-2019,30-Dec-2021,13200,1223.15,30-Dec-2021,13200,531
01-Jan-2019,30-Dec-2021,13300,1270.25,30-Dec-2021,13300,515.9
01-Jan-2019,30-Dec-2021,13400,1298.35,30-Dec-2021,13400,526.5
01-Jan-2019,30-Dec-2021,13500,1408.95,30-Dec-2021,13500,581.5
01-Jan-2019,30-Dec-2021,13600,1153.05,30-Dec-2021,13600,571.1
01-Jan-2019,30-Dec-2021,13700,1227.85,30-Dec-2021,13700,622.75
01-Jan-2019,30-Dec-2021,13800,1206.6,30-Dec-2021,13800,590.8
01-Jan-2019,30-Dec-2021,13900,1242.15,30-Dec-2021,13900,606.05
01-Jan-2019,30-Dec-2021,14000,1255.3,30-Dec-2021,14000,621.75
01-Jan-2019,30-Dec-2021,14100,1309.15,30-Dec-2021,14100,625.25
01-Jan-2019,30-Jun-2022,7100,4389,30-Jun-2022,7100,0.2
01-Jan-2019,30-Jun-2022,7200,4317,30-Jun-2022,7200,0.25
01-Jan-2019,30-Jun-2022,7300,4245.05,30-Jun-2022,7300,0.35
01-Jan-2019,30-Jun-2022,7400,4173.1,30-Jun-2022,7400,0.45
01-Jan-2019,30-Jun-2022,7500,4101.15,30-Jun-2022,7500,0.55
01-Jan-2019,30-Jun-2022,7600,4029.3,30-Jun-2022,7600,0.7
01-Jan-2019,30-Jun-2022,7700,3957.4,30-Jun-2022,7700,0.9
01-Jan-2019,30-Jun-2022,7800,3885.6,30-Jun-2022,7800,1.15
01-Jan-2019,30-Jun-2022,7900,3813.85,30-Jun-2022,7900,1.4
01-Jan-2019,30-Jun-2022,8000,3742.15,30-Jun-2022,8000,1.75
01-Jan-2019,30-Jun-2022,8100,3670.55,30-Jun-2022,8100,2.2
01-Jan-2019,30-Jun-2022,8200,3599,30-Jun-2022,8200,2.7
01-Jan-2019,30-Jun-2022,8300,3527.55,30-Jun-2022,8300,3.3
01-Jan-2019,30-Jun-2022,8400,3456.25,30-Jun-2022,8400,4.05
01-Jan-2019,30-Jun-2022,8500,3385.05,30-Jun-2022,8500,4.9
01-Jan-2019,30-Jun-2022,8600,3314,30-Jun-2022,8600,5.9
01-Jan-2019,30-Jun-2022,8700,3243.1,30-Jun-2022,8700,7.05
01-Jan-2019,30-Jun-2022,8800,3172.45,30-Jun-2022,8800,8.4
01-Jan-2019,30-Jun-2022,8900,3101.95,30-Jun-2022,8900,10
01-Jan-2019,30-Jun-2022,9000,3031.7,30-Jun-2022,9000,11.8
01-Jan-2019,30-Jun-2022,9100,2961.75,30-Jun-2022,9100,13.9
01-Jan-2019,30-Jun-2022,9200,2892.05,30-Jun-2022,9200,16.25
01-Jan-2019,30-Jun-2022,9300,2822.7,30-Jun-2022,9300,18.95
01-Jan-2019,30-Jun-2022,9400,2753.7,30-Jun-2022,9400,21.95
01-Jan-2019,30-Jun-2022,9500,2685.1,30-Jun-2022,9500,25.4
01-Jan-2019,30-Jun-2022,9600,2616.85,30-Jun-2022,9600,29.25
01-Jan-2019,30-Jun-2022,9700,2549.1,30-Jun-2022,9700,33.5
01-Jan-2019,30-Jun-2022,9800,2481.85,30-Jun-2022,9800,38.3
01-Jan-2019,30-Jun-2022,9900,2415.1,30-Jun-2022,9900,43.6
01-Jan-2019,30-Jun-2022,10000,2348.9,30-Jun-2022,10000,49.45
01-Jan-2019,30-Jun-2022,10100,2283.3,30-Jun-2022,10100,55.85
01-Jan-2019,30-Jun-2022,10200,2218.3,30-Jun-2022,10200,62.95
01-Jan-2019,30-Jun-2022,10300,2154,30-Jun-2022,10300,70.7
01-Jan-2019,30-Jun-2022,10400,2090.4,30-Jun-2022,10400,79.15
01-Jan-2019,30-Jun-2022,10500,2027.55,30-Jun-2022,10500,88.3
01-Jan-2019,30-Jun-2022,10600,1965.45,30-Jun-2022,10600,98.3
01-Jan-2019,30-Jun-2022,10700,1904.2,30-Jun-2022,10700,109.05
01-Jan-2019,30-Jun-2022,10800,1843.75,30-Jun-2022,10800,120.7
01-Jan-2019,30-Jun-2022,10900,1784.25,30-Jun-2022,10900,133.2
01-Jan-2019,30-Jun-2022,11000,1725.6,30-Jun-2022,11000,146.6
01-Jan-2019,30-Jun-2022,11100,1667.95,30-Jun-2022,11100,161
01-Jan-2019,30-Jun-2022,11200,1611.25,30-Jun-2022,11200,176.35
01-Jan-2019,30-Jun-2022,11300,1555.55,30-Jun-2022,11300,192.7
01-Jan-2019,30-Jun-2022,11400,1500.85,30-Jun-2022,11400,210.05
01-Jan-2019,30-Jun-2022,11500,1447.55,30-Jun-2022,11500,228.8
01-Jan-2019,30-Jun-2022,11600,1395,30-Jun-2022,11600,248.3
01-Jan-2019,30-Jun-2022,11700,1343.5,30-Jun-2022,11700,268.85
01-Jan-2019,30-Jun-2022,11800,1293.15,30-Jun-2022,11800,290.55
01-Jan-2019,30-Jun-2022,11900,1243.6,30-Jun-2022,11900,313.05
01-Jan-2019,30-Jun-2022,12000,1325.5,30-Jun-2022,12000,362.25
01-Jan-2019,30-Jun-2022,12100,1272.9,30-Jun-2022,12100,335.65
01-Jan-2019,30-Jun-2022,12200,1361.45,30-Jun-2022,12200,401.8
01-Jan-2019,30-Jun-2022,12300,1394.7,30-Jun-2022,12300,395.85
01-Jan-2019,30-Jun-2022,12400,1365.4,30-Jun-2022,12400,439.65
01-Jan-2019,30-Jun-2022,12500,1348.65,30-Jun-2022,12500,391.8
01-Jan-2019,30-Jun-2022,12600,1406,30-Jun-2022,12600,574.5
01-Jan-2019,30-Jun-2022,12700,1480.05,30-Jun-2022,12700,627.15
01-Jan-2019,30-Jun-2022,12800,1435.3,30-Jun-2022,12800,578.95
01-Jan-2019,30-Jun-2022,12900,1431.5,30-Jun-2022,12900,570.65
01-Jan-2019,30-Jun-2022,13000,1403.85,30-Jun-2022,13000,548.05
01-Jan-2019,30-Jun-2022,13100,1385.8,30-Jun-2022,13100,462.6
01-Jan-2019,30-Jun-2022,13200,1476.8,30-Jun-2022,13200,448.95
01-Jan-2019,30-Jun-2022,13300,1531.25,30-Jun-2022,13300,434.9
01-Jan-2019,30-Jun-2022,13400,1563.15,30-Jun-2022,13400,444.6
01-Jan-2019,30-Jun-2022,13500,1678.1,30-Jun-2022,13500,499.85
01-Jan-2019,30-Jun-2022,13600,1435.05,30-Jun-2022,13600,474.7
01-Jan-2019,30-Jun-2022,13700,1512.75,30-Jun-2022,13700,526.6
01-Jan-2019,30-Jun-2022,13800,1495.2,30-Jun-2022,13800,493.95
01-Jan-2019,30-Jun-2022,13900,1535.85,30-Jun-2022,13900,508.55
01-Jan-2019,30-Jun-2022,14000,1551.85,30-Jun-2022,14000,523.3
01-Jan-2019,30-Jun-2022,14100,1611.25,30-Jun-2022,14100,528.6
01-Jan-2019,29-Dec-2022,7600,4652.95,29-Dec-2022,7600,39.15
01-Jan-2019,29-Dec-2022,7700,4700.05,29-Dec-2022,7700,51.85
01-Jan-2019,29-Dec-2022,7800,4770.7,29-Dec-2022,7800,24
01-Jan-2019,29-Dec-2022,7900,4702.95,29-Dec-2022,7900,26.8
01-Jan-2019,29-Dec-2022,8000,4648.75,29-Dec-2022,8000,7.05
01-Jan-2019,29-Dec-2022,8100,4627.45,29-Dec-2022,8100,5.8
01-Jan-2019,29-Dec-2022,8200,4556.15,29-Dec-2022,8200,6.8
01-Jan-2019,29-Dec-2022,8300,4484.95,29-Dec-2022,8300,7.85
01-Jan-2019,29-Dec-2022,8400,4413.85,29-Dec-2022,8400,9.1
01-Jan-2019,29-Dec-2022,8500,4342.95,29-Dec-2022,8500,10.5
01-Jan-2019,29-Dec-2022,8600,4272.2,29-Dec-2022,8600,12.05
01-Jan-2019,29-Dec-2022,8700,4201.7,29-Dec-2022,8700,13.8
01-Jan-2019,29-Dec-2022,8800,4131.35,29-Dec-2022,8800,15.75
01-Jan-2019,29-Dec-2022,8900,4061.2,29-Dec-2022,8900,17.95
01-Jan-2019,29-Dec-2022,9000,3991.3,29-Dec-2022,9000,20.35
01-Jan-2019,29-Dec-2022,9100,3921.65,29-Dec-2022,9100,23
01-Jan-2019,29-Dec-2022,9200,3852.3,29-Dec-2022,9200,25.95
01-Jan-2019,29-Dec-2022,9300,3783.2,29-Dec-2022,9300,29.15
01-Jan-2019,29-Dec-2022,9400,3714.45,29-Dec-2022,9400,32.65
01-Jan-2019,29-Dec-2022,9500,3646,29-Dec-2022,9500,36.5
01-Jan-2019,29-Dec-2022,9600,3577.9,29-Dec-2022,9600,40.7
01-Jan-2019,29-Dec-2022,9700,3510.15,29-Dec-2022,9700,45.3
01-Jan-2019,29-Dec-2022,9800,3442.8,29-Dec-2022,9800,50.25
01-Jan-2019,29-Dec-2022,9900,3375.85,29-Dec-2022,9900,55.6
01-Jan-2019,29-Dec-2022,10000,3309.35,29-Dec-2022,10000,61.4
01-Jan-2019,29-Dec-2022,10100,3243.3,29-Dec-2022,10100,67.65
01-Jan-2019,29-Dec-2022,10200,3177.7,29-Dec-2022,10200,74.35
01-Jan-2019,29-Dec-2022,10300,3112.6,29-Dec-2022,10300,81.55
01-Jan-2019,29-Dec-2022,10400,3048,29-Dec-2022,10400,89.25
01-Jan-2019,29-Dec-2022,10500,2983.95,29-Dec-2022,10500,808.5
01-Jan-2019,29-Dec-2022,10600,2920.45,29-Dec-2022,10600,106.3
01-Jan-2019,29-Dec-2022,10700,2857.5,29-Dec-2022,10700,115.65
01-Jan-2019,29-Dec-2022,10800,2795.15,29-Dec-2022,10800,125.6
01-Jan-2019,29-Dec-2022,10900,2733.45,29-Dec-2022,10900,136.15
01-Jan-2019,29-Dec-2022,11000,2672.3,29-Dec-2022,11000,147.35
01-Jan-2019,29-Dec-2022,11100,2611.85,29-Dec-2022,11100,159.2
01-Jan-2019,29-Dec-2022,11200,2552.05,29-Dec-2022,11200,171.7
01-Jan-2019,29-Dec-2022,11300,2492.95,29-Dec-2022,11300,184.85
01-Jan-2019,29-Dec-2022,11400,2434.5,29-Dec-2022,11400,198.75
01-Jan-2019,29-Dec-2022,11500,2376.8,29-Dec-2022,11500,213.35
01-Jan-2019,29-Dec-2022,11600,2319.85,29-Dec-2022,11600,228.65
01-Jan-2019,29-Dec-2022,11700,2263.6,29-Dec-2022,11700,244.7
01-Jan-2019,29-Dec-2022,11800,2208.1,29-Dec-2022,11800,261.55
01-Jan-2019,29-Dec-2022,11900,2153.4,29-Dec-2022,11900,279.1
01-Jan-2019,29-Dec-2022,12000,2099.8,29-Dec-2022,12000,297.8
01-Jan-2019,29-Dec-2022,12100,2046.6,29-Dec-2022,12100,316.9
01-Jan-2019,29-Dec-2022,12200,1994.2,29-Dec-2022,12200,336.85
01-Jan-2019,29-Dec-2022,12300,1942.65,29-Dec-2022,12300,357.55
01-Jan-2019,29-Dec-2022,12400,1891.9,29-Dec-2022,12400,379.15
01-Jan-2019,29-Dec-2022,12500,1842,29-Dec-2022,12500,401.5
01-Jan-2019,29-Dec-2022,12600,1792.9,29-Dec-2022,12600,424.75
01-Jan-2019,29-Dec-2022,12700,1744.25,29-Dec-2022,12700,448.4
01-Jan-2019,29-Dec-2022,12800,1696.95,29-Dec-2022,12800,473.35
01-Jan-2019,29-Dec-2022,12900,1650.45,29-Dec-2022,12900,499.15
01-Jan-2019,29-Dec-2022,13000,1642.25,29-Dec-2022,13000,475.6
01-Jan-2019,29-Dec-2022,13100,1633.65,29-Dec-2022,13100,392.75
01-Jan-2019,29-Dec-2022,13200,1733.55,29-Dec-2022,13200,381.25
01-Jan-2019,29-Dec-2022,13300,1795.05,29-Dec-2022,13300,368.3
01-Jan-2019,29-Dec-2022,13400,1830.6,29-Dec-2022,13400,377.1
01-Jan-2019,29-Dec-2022,13500,1948.55,29-Dec-2022,13500,431.45
01-Jan-2019,29-Dec-2022,13600,1721.75,29-Dec-2022,13600,396.55
01-Jan-2019,29-Dec-2022,13700,1800.95,29-Dec-2022,13700,447.45
01-Jan-2019,29-Dec-2022,13800,1787.9,29-Dec-2022,13800,415
01-Jan-2019,29-Dec-2022,13900,1833.2,29-Dec-2022,13900,428.8
01-Jan-2019,29-Dec-2022,14000,1851.9,29-Dec-2022,14000,442.6
01-Jan-2019,29-Dec-2022,14100,1916.05,29-Dec-2022,14100,449.05
01-Jan-2019,29-Jun-2023,7600,4836.2,29-Jun-2023,7600,160
01-Jan-2019,29-Jun-2023,7700,4912.05,29-Jun-2023,7700,189
01-Jan-2019,29-Jun-2023,7800,4945,29-Jun-2023,7800,201.4
01-Jan-2019,29-Jun-2023,7900,4960.75,29-Jun-2023,7900,172.35
01-Jan-2019,29-Jun-2023,8000,4901.5,29-Jun-2023,8000,183.1
01-Jan-2019,29-Jun-2023,8100,4842.7,29-Jun-2023,8100,194.3
01-Jan-2019,29-Jun-2023,8200,4934.85,29-Jun-2023,8200,4.65
01-Jan-2019,29-Jun-2023,8300,4866.6,29-Jun-2023,8300,5.4
01-Jan-2019,29-Jun-2023,8400,4798.45,29-Jun-2023,8400,6.25
01-Jan-2019,29-Jun-2023,8500,4730.4,29-Jun-2023,8500,7.2
01-Jan-2019,29-Jun-2023,8600,4662.45,29-Jun-2023,8600,8.3
01-Jan-2019,29-Jun-2023,8700,4594.65,29-Jun-2023,8700,9.5
01-Jan-2019,29-Jun-2023,8800,4527,29-Jun-2023,8800,10.85
01-Jan-2019,29-Jun-2023,8900,4459.5,29-Jun-2023,8900,12.35
01-Jan-2019,29-Jun-2023,9000,4392.15,29-Jun-2023,9000,14
01-Jan-2019,29-Jun-2023,9100,4324.95,29-Jun-2023,9100,15.85
01-Jan-2019,29-Jun-2023,9200,4258,29-Jun-2023,9200,17.9
01-Jan-2019,29-Jun-2023,9300,4191.2,29-Jun-2023,9300,20.1
01-Jan-2019,29-Jun-2023,9400,4124.65,29-Jun-2023,9400,22.55
01-Jan-2019,29-Jun-2023,9500,4058.3,29-Jun-2023,9500,25.25
01-Jan-2019,29-Jun-2023,9600,3992.25,29-Jun-2023,9600,28.2
01-Jan-2019,29-Jun-2023,9700,3926.4,29-Jun-2023,9700,31.4
01-Jan-2019,29-Jun-2023,9800,3860.9,29-Jun-2023,9800,34.85
01-Jan-2019,29-Jun-2023,9900,3795.65,29-Jun-2023,9900,38.6
01-Jan-2019,29-Jun-2023,10000,3730.7,29-Jun-2023,10000,42.7
01-Jan-2019,29-Jun-2023,10100,3666.1,29-Jun-2023,10100,47.1
01-Jan-2019,29-Jun-2023,10200,3601.85,29-Jun-2023,10200,51.85
01-Jan-2019,29-Jun-2023,10300,3537.95,29-Jun-2023,10300,56.95
01-Jan-2019,29-Jun-2023,10400,3474.4,29-Jun-2023,10400,62.45
01-Jan-2019,29-Jun-2023,10500,3411.3,29-Jun-2023,10500,68.35
01-Jan-2019,29-Jun-2023,10600,3348.55,29-Jun-2023,10600,74.6
01-Jan-2019,29-Jun-2023,10700,3286.25,29-Jun-2023,10700,81.35
01-Jan-2019,29-Jun-2023,10800,3224.4,29-Jun-2023,10800,88.5
01-Jan-2019,29-Jun-2023,10900,3163,29-Jun-2023,10900,96.1
01-Jan-2019,29-Jun-2023,11000,3125.75,29-Jun-2023,11000,104.2
01-Jan-2019,29-Jun-2023,11100,3041.7,29-Jun-2023,11100,112.8
01-Jan-2019,29-Jun-2023,11200,2981.75,29-Jun-2023,11200,121.9
01-Jan-2019,29-Jun-2023,11300,2922.35,29-Jun-2023,11300,131.5
01-Jan-2019,29-Jun-2023,11400,2863.5,29-Jun-2023,11400,141.65
01-Jan-2019,29-Jun-2023,11500,2805.2,29-Jun-2023,11500,152.35
01-Jan-2019,29-Jun-2023,11600,2747.45,29-Jun-2023,11600,163.6
01-Jan-2019,29-Jun-2023,11700,2690.3,29-Jun-2023,11700,175.45
01-Jan-2019,29-Jun-2023,11800,2633.7,29-Jun-2023,11800,187.9
01-Jan-2019,29-Jun-2023,11900,2577.75,29-Jun-2023,11900,200.95
01-Jan-2019,29-Jun-2023,12000,2522.4,29-Jun-2023,12000,214.6
01-Jan-2019,29-Jun-2023,12100,2467.7,29-Jun-2023,12100,228.9
01-Jan-2019,29-Jun-2023,12200,2413.65,29-Jun-2023,12200,243.85
01-Jan-2019,29-Jun-2023,12300,2360.2,29-Jun-2023,12300,259.45
01-Jan-2019,29-Jun-2023,12400,2307.5,29-Jun-2023,12400,275.75
01-Jan-2019,29-Jun-2023,12500,2255.4,29-Jun-2023,12500,292.65
01-Jan-2019,29-Jun-2023,12600,2204.35,29-Jun-2023,12600,310.6
01-Jan-2019,29-Jun-2023,12700,2153.6,29-Jun-2023,12700,328.9
01-Jan-2019,29-Jun-2023,12800,2103.6,29-Jun-2023,12800,347.85
01-Jan-2019,29-Jun-2023,12900,2054.25,29-Jun-2023,12900,367.55
01-Jan-2019,29-Jun-2023,13000,2005.65,29-Jun-2023,13000,387.95
01-Jan-2019,29-Jun-2023,13100,2102.15,29-Jun-2023,13100,456.45
01-Jan-2019,29-Jun-2023,13200,2048.45,29-Jun-2023,13200,453.85
01-Jan-2019,29-Jun-2023,13300,2026.15,29-Jun-2023,13300,422.7
01-Jan-2019,29-Jun-2023,13400,2098.65,29-Jun-2023,13400,418.6
01-Jan-2019,29-Jun-2023,13500,2023.95,29-Jun-2023,13500,386.65
01-Jan-2019,29-Jun-2023,13600,2009.15,29-Jun-2023,13600,332.15
01-Jan-2019,29-Jun-2023,13700,2089,29-Jun-2023,13700,381.2
01-Jan-2019,29-Jun-2023,13800,2080.85,29-Jun-2023,13800,349.65
01-Jan-2019,29-Jun-2023,13900,2130.4,29-Jun-2023,13900,362.55
01-Jan-2019,29-Jun-2023,14000,2151.6,29-Jun-2023,14000,375.4
01-Jan-2019,29-Jun-2023,14100,2219.95,29-Jun-2023,14100,382.55
01-Jan-2019,28-Dec-2023,8400,5080.65,28-Dec-2023,8400,83.3
01-Jan-2019,28-Dec-2023,8500,5018.2,28-Dec-2023,8500,89.65
01-Jan-2019,28-Dec-2023,8600,4956.05,28-Dec-2023,8600,96.35
01-Jan-2019,28-Dec-2023,8700,4894.25,28-Dec-2023,8700,103.4
01-Jan-2019,28-Dec-2023,8800,4832.8,28-Dec-2023,8800,110.75
01-Jan-2019,28-Dec-2023,8900,4771.7,28-Dec-2023,8900,118.55
01-Jan-2019,28-Dec-2023,9000,4711,28-Dec-2023,9000,126.65
01-Jan-2019,28-Dec-2023,9100,4650.7,28-Dec-2023,9100,135.2
01-Jan-2019,28-Dec-2023,9200,4590.75,28-Dec-2023,9200,144.1
01-Jan-2019,28-Dec-2023,9300,4531.2,28-Dec-2023,9300,153.35
01-Jan-2019,28-Dec-2023,9400,4472.05,28-Dec-2023,9400,163.05
01-Jan-2019,28-Dec-2023,9500,4413.35,28-Dec-2023,9500,173.2
01-Jan-2019,28-Dec-2023,9600,4355.05,28-Dec-2023,9600,183.7
01-Jan-2019,28-Dec-2023,9700,4297.15,28-Dec-2023,9700,194.65
01-Jan-2019,28-Dec-2023,9800,4239.7,28-Dec-2023,9800,206.05
01-Jan-2019,28-Dec-2023,9900,4182.65,28-Dec-2023,9900,217.85
01-Jan-2019,28-Dec-2023,10000,4126.1,28-Dec-2023,10000,230.15
01-Jan-2019,28-Dec-2023,10100,4069.95,28-Dec-2023,10100,242.85
01-Jan-2019,28-Dec-2023,10200,4014.3,28-Dec-2023,10200,256
01-Jan-2019,28-Dec-2023,10300,3959.1,28-Dec-2023,10300,269.65
01-Jan-2019,28-Dec-2023,10400,3904.35,28-Dec-2023,10400,283.75
01-Jan-2019,28-Dec-2023,10500,3850.05,28-Dec-2023,10500,298.3
01-Jan-2019,28-Dec-2023,10600,3796.25,28-Dec-2023,10600,313.3
01-Jan-2019,28-Dec-2023,10700,3742.9,28-Dec-2023,10700,328.85
01-Jan-2019,28-Dec-2023,10800,3690.05,28-Dec-2023,10800,344.8
01-Jan-2019,28-Dec-2023,10900,3637.7,28-Dec-2023,10900,361.3
01-Jan-2019,28-Dec-2023,11000,3585.85,28-Dec-2023,11000,378.25
01-Jan-2019,28-Dec-2023,11100,3534.75,28-Dec-2023,11100,396
01-Jan-2019,28-Dec-2023,11200,3483.85,28-Dec-2023,11200,413.95
01-Jan-2019,28-Dec-2023,11300,3433.45,28-Dec-2023,11300,432.35
01-Jan-2019,28-Dec-2023,11400,3383.5,28-Dec-2023,11400,451.3
01-Jan-2019,28-Dec-2023,11500,3334.1,28-Dec-2023,11500,470.7
01-Jan-2019,28-Dec-2023,11600,3285.2,28-Dec-2023,11600,490.65
01-Jan-2019,28-Dec-2023,11700,3236.8,28-Dec-2023,11700,511.1
01-Jan-2019,28-Dec-2023,11800,3188.9,28-Dec-2023,11800,532.05
01-Jan-2019,28-Dec-2023,11900,3141.5,28-Dec-2023,11900,553.5
01-Jan-2019,28-Dec-2023,12000,3094.65,28-Dec-2023,12000,575.45
01-Jan-2019,28-Dec-2023,12100,3048.3,28-Dec-2023,12100,597.95
01-Jan-2019,28-Dec-2023,12200,3002.45,28-Dec-2023,12200,620.9
01-Jan-2019,28-Dec-2023,12300,2957.1,28-Dec-2023,12300,644.4
01-Jan-2019,28-Dec-2023,12400,2912.25,28-Dec-2023,12400,668.4
01-Jan-2019,28-Dec-2023,12500,2867.95,28-Dec-2023,12500,692.95
01-Jan-2019,28-Dec-2023,12600,2824.15,28-Dec-2023,12600,717.95
01-Jan-2019,28-Dec-2023,12700,2780.85,28-Dec-2023,12700,743.5
01-Jan-2019,28-Dec-2023,12800,2738.05,28-Dec-2023,12800,769.55
01-Jan-2019,28-Dec-2023,12900,2695.8,28-Dec-2023,12900,796.15
01-Jan-2019,28-Dec-2023,13000,2654,28-Dec-2023,13000,823.2
01-Jan-2019,28-Dec-2023,13100,2612.35,28-Dec-2023,13100,850.35
01-Jan-2019,28-Dec-2023,13200,2571.6,28-Dec-2023,13200,878.5
01-Jan-2019,28-Dec-2023,13300,2571.45,28-Dec-2023,13300,868.05
